Customer_Id,Customer_City,Customer_Country,Customer_Fname,Customer_Lname,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Latitude,Longitude
12448,San Antonio,EE. UU.,Briar,Campos,Consumer,TX,5594 Jagged Embers By-pass,78227,29.38037109,-98.6422348
12495,Sunnyvale,EE. UU.,Nomlanga,Bentley,Consumer,CA,2306 Green Lane ,94086,37.36976242,-122.0313721
12620,Lindenhurst,EE. UU.,Mikayla,Burt,Consumer,NY,3594 Thunder Zephyr Bank,11757,40.68665695,-73.37553406
12512,Los Angeles,EE. UU.,Lael,Stanley,Consumer,CA,7605 Tawny Horse Falls,90016,34.03234482,-118.3598175
12548,Middletown,EE. UU.,Stella,Hahn,Consumer,OH,9814 Blue Anchor Dell,45044,39.48305893,-84.33435059
12637,Jacksonville,EE. UU.,Alea,Bray,Consumer,FL,1822 Rustic Lane ,32244,30.19924736,-81.72353363
14925,San Antonio,EE. UU.,Shea,Buck,Consumer,TX,7121 Red Pines,78240,29.52998352,-98.60829163
15050,Lawrenceville,EE. UU.,Eden,Mcdowell,Consumer,GA,8830 Lost View Circle,30044,33.94185257,-84.08663178
14995,Orlando,EE. UU.,Faith,Daniel,Consumer,FL,381 Dusty Street,32825,28.55625916,-81.27587128
12881,Fort Washington,EE. UU.,Kitra,Rosa,Consumer,MD,3422 Hazy Timber Pointe,20744,38.74266434,-76.9917984
15011,Pomona,EE. UU.,Petra,Spence,Consumer,CA,4979 Honey Plaza,91767,34.07833099,-117.7349777
14938,Long Beach,EE. UU.,Rachel,Cherry,Consumer,CA,7581 Cinder Link,90813,33.78245163,-118.1922455
15134,Pomona,EE. UU.,Shelby,Bond,Consumer,CA,4101 Crystal Range,91766,34.28066635,-119.2400665
15007,Mount Pleasant,EE. UU.,Audra,Lawrence,Consumer,MI,7591 Colonial Edge,48858,43.61513138,-84.60793304
12909,Elmhurst,EE. UU.,Cherokee,Emerson,Consumer,IL,5918 Golden Beacon Freeway,60126,41.90410233,-87.93784332
14984,Hamilton,EE. UU.,Chelsea,Rasmussen,Consumer,OH,9414 Fallen Hickory Wood,45013,39.28759003,-84.69515228
15127,La Crosse,EE. UU.,Lacy,Stafford,Consumer,WI,9905 Green Elk Court,54601,43.8122406,-91.24485779
12924,San Francisco,EE. UU.,Fallon,Swanson,Consumer,CA,5803 Silver Plaza ,94110,37.75743866,-122.4193726
4247,Chino Hills,EE. UU.,Anna,Baldwin,Consumer,CA,2877 Foggy Hickory Mews,91709,34.0104599,-117.7420883
9269,Citrus Heights,EE. UU.,Angela,English,Consumer,CA,3927 Indian Village,95610,38.67052841,-121.26931
11671,Detroit,EE. UU.,Mary,Smith,Consumer,MI,4903 Jagged Crossing,48235,42.43819809,-83.17873383
9629,San Antonio,EE. UU.,Mark,Smith,Consumer,TX,5768 Emerald Blossom Parkway,78201,29.46007919,-98.52754211
1440,Bakersfield,EE. UU.,Kathleen,Watson,Consumer,CA,9222 Green Round,93309,35.34789276,-119.0540085
6340,Albuquerque,EE. UU.,Linda,Key,Consumer,NM,5721 Noble Oak Crescent,87105,35.06517029,-106.6699524
4333,Columbus,EE. UU.,Janet,Smith,Consumer,OH,7802 Gentle Creek Square,43228,40.88164902,-81.25228119
3279,Bronx,EE. UU.,Mary,Wells,Consumer,NY,5079 Velvet Hickory By-pass,10468,40.86552811,-73.90142822
9428,Oregon City,EE. UU.,Mary,Conrad,Consumer,OR,2824 Burning Quail Corners,97045,45.35498428,-122.6026993
12086,El Monte,EE. UU.,Mary,Powers,Consumer,CA,754 High Bear Diversion,91732,34.09416199,-118.0918274
5422,Hollywood,EE. UU.,Michael,Smith,Consumer,FL,3042 Rustic Line,33024,26.03800964,-80.24050903
9054,Washington,EE. UU.,Mary,Parker,Consumer,DC,6257 Indian Sky Round,20009,38.91826248,-77.03946686
11296,Fresno,EE. UU.,Julie,Smith,Consumer,CA,6150 Clear Bluff Carrefour,93720,36.82567978,-119.7809677
1872,Las Vegas,EE. UU.,Dorothy,Smith,Consumer,NV,9891 Foggy Hills Acres,89121,36.13525391,-115.0724564
4526,El Monte,EE. UU.,Carol,Smith,Consumer,CA,3866 Cotton Quail Circuit,91732,34.07189179,-118.0138855
19230,Eugene,EE. UU.,Margaret,Armstrong,Consumer,OR,6548 Lazy Cove,97405,44.0263443,-123.0935287
15733,Moreno Valley,EE. UU.,Madonna,Bishop,Consumer,CA,2197 Hidden Panda Mountain,92553,33.92366028,-117.2291946
15984,San Diego,EE. UU.,Madonna,Cooke,Consumer,CA,9946 Merry Boulevard,92104,32.7767868,-117.1332245
18471,Lockport,EE. UU.,Melinda,Williams,Consumer,NY,8400 Clear Wagon Row,14094,43.16891098,-78.69216156
15496,Oxnard,EE. UU.,Morgan,James,Consumer,CA,3453 Thunder Robin Pines,93030,34.25106049,-119.1718369
15566,New Orleans,EE. UU.,Venus,Wynn,Consumer,LA,9717 Fallen Ramp,70122,30.00682259,-90.06139374
8232,Philadelphia,EE. UU.,Lisa,Avery,Consumer,PA,5561 Quiet Loop,19145,39.92448425,-75.1757431
17622,San Marcos,EE. UU.,Idola,Parrish,Consumer,TX,1538 Green Elk Bank,78666,29.87866402,-97.90185547
17567,Phoenix,EE. UU.,Jordan,Mccormick,Consumer,AZ,4492 Lazy Grounds,85033,33.4926796,-112.2088623
17562,Carrollton,EE. UU.,Eve,Dyer,Consumer,TX,4645 Fallen Timber By-pass,75006,32.96593094,-96.84902191
19951,Las Vegas,EE. UU.,Sheila,Allen,Consumer,NV,6538 Quaking Subdivision,89103,36.11117935,-115.2110291
20036,Hyattsville,EE. UU.,Quintessa,Robinson,Consumer,MD,19 Gentle Shadow Mall,20783,38.98939514,-76.97332001
16267,Bakersfield,EE. UU.,Irma,Mcpherson,Consumer,CA,1483 Noble Robin Avenue,93307,35.31053162,-119.0147934
17087,Bountiful,EE. UU.,Stephanie,Bowen,Consumer,UT,5346 Blue Anchor Dale,84010,40.89128113,-111.8874054
20101,Sugar Land,EE. UU.,Nayda,Tate,Consumer,TX,2647 Middle Court,77478,29.62356949,-95.60272217
18083,Kent,EE. UU.,Veronica,Branch,Consumer,WA,4459 Amber Centre,98031,47.39371109,-122.2228317
18154,Freeport,EE. UU.,Mari,Herman,Consumer,NY,3482 Indian Pony Towers,11520,40.65486527,-73.58707428
18225,Gilroy,EE. UU.,Mira,Ferguson,Consumer,CA,2724 Harvest Point,95020,37.00850678,-121.5172653
18171,Massapequa,EE. UU.,Lilah,Michael,Consumer,NY,3470 Clear Estates,11758,40.67998123,-73.4734726
18223,Westland,EE. UU.,Pascale,Lindsay,Consumer,MI,6595 Shady Concession,48185,42.33095169,-83.37251282
18169,New York,EE. UU.,Alexis,Morse,Consumer,NY,89 Velvet Woods,10016,40.74559021,-73.97927856
18133,Spring Valley,EE. UU.,Lilah,Lucas,Consumer,NY,1213 Cotton Pike,10977,41.21263504,-73.81626892
18059,Winnetka,EE. UU.,Mariam,Cobb,Consumer,CA,3586 Clear Key,91306,32.66745758,-117.0288773
18202,Colorado Springs,EE. UU.,Tatyana,Stone,Consumer,CO,3339 Noble Dale,80918,38.90581513,-104.7751541
18256,Memphis,EE. UU.,Janna,Blackwell,Consumer,TN,5328 Lazy Landing,38118,35.06880951,-89.9284668
18255,Ann Arbor,EE. UU.,Rachel,Mendoza,Consumer,MI,3282 Silent Autoroute,48103,42.23929215,-83.77120972
18126,Lynn,EE. UU.,Carol,Beach,Consumer,MA,3050 Cinder End,1902,42.46523285,-70.93743134
18233,Rego Park,EE. UU.,Amela,Dorsey,Consumer,NY,4916 Honey Highlands,11374,40.73192978,-73.8688736
18194,Woonsocket,EE. UU.,Amela,Randolph,Consumer,RI,6332 Round Range,2895,42.00220108,-71.51410675
18193,Saint Louis,EE. UU.,Petra,Maddox,Consumer,MO,7291 Thunder Hills Knoll,63116,38.56441879,-90.29405975
16448,Roswell,EE. UU.,Hadley,Pate,Consumer,GA,1795 Fallen Corners,30075,34.0256691,-84.35742188
16588,Brooklyn,EE. UU.,Fatima,Stanley,Consumer,NY,4644 Honey Pond Quay,11234,40.63061905,-73.92346191
19246,Dallas,EE. UU.,Rosalyn,Hartman,Consumer,TX,3033 Old Pioneer Loop,75287,33.00526428,-96.82467651
16407,Jonesboro,EE. UU.,Farrah,Horn,Consumer,AR,3549 Middle Gate Towers,72401,35.85791779,-90.65527344
19173,Reno,EE. UU.,Rina,Burks,Consumer,NV,9144 Pleasant Pointe,89502,39.56401444,-119.0788727
16551,Chicago,EE. UU.,Diana,Reyes,Consumer,IL,4566 Burning Deer Meadow,60644,41.89517975,-87.74063873
19226,Lynnwood,EE. UU.,Maia,Stevens,Consumer,WA,7449 Tawny Glen,98037,47.84322357,-122.2460785
19261,Saint Paul,EE. UU.,Imani,Walton,Consumer,MN,720 Harvest Harbour,55106,44.95905304,-93.07167816
16529,Brockton,EE. UU.,Taylor,Beach,Consumer,MA,903 Rustic Knoll,2301,42.06258011,-71.01766205
19182,Brooklyn,EE. UU.,Martha,Gamble,Consumer,NY,4644 Honey Pond Quay,11234,40.63061905,-73.92346191
19074,Plano,EE. UU.,Charissa,Mcleod,Consumer,TX,6629 Iron Embers View,75023,33.03203583,-96.84355927
19271,Daly City,EE. UU.,Doris,Henderson,Consumer,CA,8461 Wishing Mountain Walk,94015,37.69598389,-122.4800415
16451,Rancho Cucamonga,EE. UU.,Madonna,Oconnor,Consumer,CA,8791 Cozy Passage,91730,34.10662079,-117.6138153
16414,Walnut,EE. UU.,Marny,Hogan,Consumer,CA,2199 Silver Autumn Key,91789,34.0141983,-117.8547363
15719,Martinsburg,EE. UU.,Jana,Black,Consumer,WV,3882 Golden Maze,25401,39.45571137,-77.96917725
15791,New Orleans,EE. UU.,Reagan,Mooney,Consumer,LA,5202 Emerald Island Plaza,70122,30.00503922,-90.06799316
18828,Toms River,EE. UU.,Imelda,Herman,Consumer,NJ,659 Iron Manor,8753,39.95728302,-74.19393158
15880,Los Angeles,EE. UU.,Madeline,Cook,Consumer,CA,18 Amber Orchard,90027,34.15971375,-118.4632416
15718,Dallas,EE. UU.,Cassandra,Landry,Consumer,TX,909 Sunny Pony Dale,75217,32.71303558,-96.69631958
15735,Bronx,EE. UU.,Doris,Rivas,Consumer,NY,8284 Fallen Heath,10472,40.82991028,-73.87536621
15897,Miami,EE. UU.,Xerxes,Barlow,Consumer,FL,2616 Green View Gate,33175,25.74613953,-80.39176178
15895,Chicago,EE. UU.,Maryam,Haynes,Consumer,IL,7774 Fallen Impasse,60616,41.85544205,-87.62918854
15786,Loveland,EE. UU.,Xyla,Richardson,Consumer,OH,1131 Cotton Grounds,45140,39.27106476,-84.27436829
15690,Stockton,EE. UU.,Maia,Holman,Consumer,CA,1585 Jagged Fawn Heights,95206,37.93386459,-121.3086853
15689,Laguna Niguel,EE. UU.,Sage,Mckinney,Consumer,CA,9293 Tawny Terrace,92677,33.52144623,-117.6862259
15706,National City,EE. UU.,Alexa,Watson,Consumer,CA,5131 Grand Dale Ramp,91950,32.68085861,-117.108902
18779,San Bernardino,EE. UU.,Maxine,Mcintyre,Consumer,CA,3815 Tawny Swale,92407,34.16956329,-117.3050308
18741,Fort Worth,EE. UU.,Mallory,Rodriguez,Consumer,TX,3640 Easy Shadow Expressway,76116,32.73230743,-97.47290802
15721,Bronx,EE. UU.,Sacha,Bentley,Consumer,NY,1980 Wishing Vale,10472,40.83197784,-73.85721588
18794,Los Angeles,EE. UU.,Carla,David,Consumer,CA,6548 Clear Towers,90057,34.06108093,-118.2774735
1085,Frankfort,EE. UU.,Evelyn,Brady,Consumer,KY,45 Misty Brook Bend,40601,38.11861801,-84.96742249
7495,Colorado Springs,EE. UU.,Cheryl,Smith,Consumer,CO,6747 Easy Prairie Impasse,80906,38.77690125,-104.8097305
18033,Sheboygan,EE. UU.,Quin,Logan,Consumer,WI,3421 Harvest Glade,53081,43.71754456,-87.75187683
20554,Milpitas,EE. UU.,Donna,Cunningham,Consumer,CA,9462 Round Island,95035,37.43395615,-121.8810654
17979,Philadelphia,EE. UU.,Juliet,Chan,Consumer,PA,4365 Noble Mews,19104,39.95473099,-75.20536804
20716,Elyria,EE. UU.,Maggy,Nichols,Consumer,OH,7073 Burning Rise,44035,41.36125946,-82.11012268
17506,New Orleans,EE. UU.,Imani,Floyd,Consumer,LA,9375 Honey Gate,70117,29.96774292,-90.03494263
17649,Warren,EE. UU.,Renee,Perkins,Consumer,MI,6231 Fallen Parade,48093,42.51310349,-83.0218277
18426,San Bernardino,EE. UU.,Desirae,Travis,Consumer,CA,615 Easy Blossom Vista,92410,34.11592865,-117.2950821
20607,Weslaco,EE. UU.,Blythe,Taylor,Consumer,TX,2576 Misty By-pass,78596,26.14579964,-97.95825195
20714,Winnetka,EE. UU.,Elaine,Johnston,Consumer,CA,9792 Quaking Robin Grounds,91306,34.20909119,-118.5710068
20732,Wyandotte,EE. UU.,Jenette,Bradley,Consumer,MI,4839 Lazy View,48192,42.20660782,-83.1534729
17325,Clarksville,EE. UU.,Dana,Gould,Consumer,TN,7767 Hidden Place,37042,36.54824066,-87.37922669
17324,San Diego,EE. UU.,Blossom,Bryant,Consumer,CA,3610 Indian Beach,92154,32.57044601,-117.084259
17468,Brooklyn,EE. UU.,Avye,Holloway,Consumer,NY,1208 Dewy Pine Pathway,11221,40.69240189,-73.9262085
18370,Chapel Hill,EE. UU.,Rhonda,Rogers,Consumer,NC,6476 Green Pony Manor,27514,35.98715591,-79.06994629
18514,Bay Shore,EE. UU.,Destiny,Lynch,Consumer,NY,67 Cotton Mountain Terrace,11706,40.74032211,-73.30113983
15983,South San Francisco,EE. UU.,Veronica,Wise,Consumer,CA,8414 Dewy Lagoon Abbey,94080,37.65774155,-122.4140701
18334,Chicago,EE. UU.,Autumn,Kirk,Consumer,IL,7894 Old Circle,60630,41.9845047,-87.82324982
20443,Beaverton,EE. UU.,Kimberley,Wiley,Consumer,OR,1293 Cozy Bend,97007,45.43399048,-122.8325806
16018,New York,EE. UU.,Kirby,Pitts,Consumer,NY,5860 Grand Limits,10027,40.81129837,-73.94896698
17341,Anaheim,EE. UU.,Denise,Monroe,Consumer,CA,3576 Green Forest End,92802,33.81289673,-117.9363785
2977,Baltimore,EE. UU.,Rose,Smith,Consumer,MD,6651 Quaking Highlands,21218,39.32117081,-76.61475372
15964,Los Angeles,EE. UU.,Daryl,Montgomery,Consumer,CA,7312 Crystal Willow Villas,90023,34.20339966,-118.6059036
17431,Union City,EE. UU.,Quail,Ruiz,Consumer,CA,7887 Hazy Timber Island,94587,37.58462524,-122.0175552
20604,Lakewood,EE. UU.,Shafira,Freeman,Consumer,NJ,252 Green Horse Dale,8701,40.09443665,-74.22553253
17699,Costa Mesa,EE. UU.,Zorita,Burks,Consumer,CA,8736 Hazy River Manor,92627,33.63584137,-117.9041443
20459,North Las Vegas,EE. UU.,Tatyana,Wilson,Consumer,NV,6396 Blue Gate Parkway,89030,36.26998138,-115.0038986
17394,Katy,EE. UU.,Naida,Norman,Consumer,TX,906 Green Treasure Limits,77450,29.77441025,-95.74694824
18367,Baltimore,EE. UU.,Lacy,Glass,Consumer,MD,9126 Wishing Expressway,21218,39.32117081,-76.61475372
17973,Salt Lake City,EE. UU.,Hope,Carver,Consumer,UT,762 Clear Harbour,84118,40.65987396,-112.0028687
8414,San Marcos,EE. UU.,Christopher,Alexander,Consumer,CA,3649 Fallen Bay,92069,33.1467514,-117.1695328
18474,Los Angeles,EE. UU.,Anastasia,Mclaughlin,Consumer,CA,18 Amber Orchard,90027,34.15971375,-118.4632416
16033,Miami,EE. UU.,Iris,Nolan,Consumer,FL,8473 Crystal Hickory Path,33162,25.93001556,-80.16291046
15925,Austin,EE. UU.,Basia,Soto,Consumer,TX,5352 Silver Acres,78704,30.2586937,-97.76625061
17643,Chicago,EE. UU.,Carla,Shaw,Consumer,IL,125 Easy Lake Close,60629,41.88248062,-88.20153046
18402,Princeton,EE. UU.,Ainsley,Harmon,Consumer,NJ,3139 Golden Autumn Byway,8540,40.35742188,-74.64842224
17320,Endicott,EE. UU.,Emma,Skinner,Consumer,NY,3927 Indian Village,13760,42.07463837,-76.1240387
18509,Brooklyn,EE. UU.,Jordana,Beck,Consumer,NY,3099 Blue Spring Glen,11215,40.66889191,-73.98190308
18292,Aurora,EE. UU.,Camille,Mcknight,Consumer,IL,7007 Quiet Via,60504,41.72254562,-88.27864075
18364,Mount Pleasant,EE. UU.,Tallulah,Hurley,Consumer,MI,7810 Harvest Front,48858,43.61513138,-84.60793304
20527,Saginaw,EE. UU.,Evangeline,Lopez,Consumer,MI,7953 Bright Pioneer Crescent,48601,43.40317917,-83.9552536
17749,Palmdale,EE. UU.,Jayme,Kerr,Consumer,CA,3915 Broad Lookout,93550,34.5802269,-118.0599518
16031,Catonsville,EE. UU.,Darrel,English,Consumer,MD,786 Lost Horse Plaza,21228,39.27961731,-76.71038055
17390,San Antonio,EE. UU.,Dakota,Mercer,Consumer,TX,2641 Noble Point,78223,29.37377548,-98.46685791
17987,Lynnwood,EE. UU.,Mari,Savage,Consumer,WA,7368 Blue Road,98037,47.84322357,-122.2460785
16048,Aurora,EE. UU.,Deanna,Wallace,Consumer,CO,5763 Crystal Alley,80013,43.71803284,-98.56156921
20544,New York,EE. UU.,Yael,Whitfield,Consumer,NY,4720 Noble Hills Wynd,10016,40.74559021,-73.97927856
18399,Rome,EE. UU.,Anjolie,Bass,Consumer,NY,8056 Golden Log Bend,13440,43.21662521,-75.45603943
17370,Greeley,EE. UU.,May,Robbins,Consumer,CO,5616 Wishing Hills Freeway,80631,40.41231918,-104.6923523
15957,Troy,EE. UU.,Clementine,Cohen,Consumer,NY,4075 Silver Hills Heights,12180,42.73004913,-73.68952942
20399,San Diego,EE. UU.,Hyacinth,Lambert,Consumer,CA,1691 Easy Spring Swale,92102,32.71385574,-117.1392975
20651,Washington,EE. UU.,Zephr,Mcclain,Consumer,DC,1613 Broad Beach,20009,38.91826248,-77.03946686
17728,Pomona,EE. UU.,Hedda,Jensen,Consumer,CA,4101 Crystal Range,91766,34.28066635,-119.2400665
17495,Diamond Bar,EE. UU.,Cora,Munoz,Consumer,CA,3724 High Circuit,91765,33.9956665,-117.8156967
20578,Ontario,EE. UU.,Carol,Hopper,Consumer,CA,9470 Fallen Nectar Pike,91761,34.03303146,-117.6386414
17260,San Bernardino,EE. UU.,Shannon,Stout,Consumer,CA,7004 Dewy Beacon Walk,92404,34.12992477,-117.2789154
8444,Hollywood,EE. UU.,Katherine,Rogers,Consumer,FL,6915 Blue Mountain Quay,33024,26.00983048,-80.22595978
20613,Norcross,EE. UU.,Demetria,Leblanc,Consumer,GA,2146 Old Trace,30093,33.93463516,-84.18406677
18413,Brooklyn,EE. UU.,Briar,Larsen,Consumer,NY,5325 Lost Horse Mews,11220,40.6416893,-74.01692963
17331,Spring Valley,EE. UU.,Illiana,Brennan,Consumer,CA,4104 Emerald Extension,91977,32.75128555,-117.0022278
20432,Marietta,EE. UU.,Roary,Zamora,Consumer,GA,9453 High Concession,30062,34.02061462,-84.42745972
20576,Bronx,EE. UU.,Deborah,Miranda,Consumer,NY,4587 Noble Zephyr Promenade,10466,40.9032135,-73.85517883
17689,Glen Burnie,EE. UU.,Hedda,Becker,Consumer,MD,8818 Middle Pine Impasse,21061,39.13153839,-76.6427536
18018,Folsom,EE. UU.,Sara,Torres,Consumer,CA,1836 Cozy View Orchard,95630,38.6765976,-121.1606293
18430,Moreno Valley,EE. UU.,September,Talley,Consumer,CA,6721 Golden Line,92557,33.94717026,-117.253624
18484,Brooklyn,EE. UU.,Signe,Brady,Consumer,NY,2863 Crystal Barn End,11203,40.65559006,-73.9330368
17510,Milwaukee,EE. UU.,Sarah,Butler,Consumer,WI,6214 Little Wharf,53209,43.05049896,-87.98997498
17275,Las Vegas,EE. UU.,Destiny,Oneill,Consumer,NV,1550 Broad Pine Place,89101,36.1882782,-115.1339645
17454,Jacksonville,EE. UU.,Tana,Cunningham,Consumer,FL,3342 Bright Rabbit Wynd,32244,30.19924736,-81.72353363
20411,Greensburg,EE. UU.,Marah,Wilkinson,Consumer,PA,9460 Hidden Landing,15601,40.3028183,-79.54406738
15969,Lindenhurst,EE. UU.,Rhoda,York,Consumer,NY,3702 Broad Path,11757,40.68665695,-73.37553406
20573,Newburgh,EE. UU.,Hillary,Dudley,Consumer,NY,8721 Sleepy Passage,12550,41.50205994,-74.01177216
4546,Riverside,EE. UU.,Mary,Garcia,Consumer,CA,7502 Hidden Glen,92509,34.02658844,-117.3722153
4873,San Diego,EE. UU.,Samantha,Wilson,Consumer,CA,8762 Burning Dale Pike,92109,32.79521942,-117.2376556
2966,Lewisville,EE. UU.,Christina,Ewing,Consumer,TX,8824 Noble View Valley,75067,32.98721314,-96.98584747
15665,Van Nuys,EE. UU.,Rama,Gallegos,Consumer,CA,1771 Green Way,91406,37.56495667,-122.2967758
15359,Mchenry,EE. UU.,Jenette,Newman,Consumer,IL,3815 Tawny Swale,60050,42.34489441,-88.27207947
15377,Bronx,EE. UU.,Odette,Mullins,Consumer,NY,3692 Cotton Horse Common,10473,40.88199616,-73.86711121
15449,Canton,EE. UU.,Lunea,Johns,Consumer,MI,1982 Burning Forest,48187,42.31803513,-83.48764038
15593,West Jordan,EE. UU.,Rebekah,Jackson,Consumer,UT,6819 Dewy View Crest,84084,40.62195587,-111.9332733
15323,Madera,EE. UU.,Basia,Hartman,Consumer,CA,9117 Harvest Street,93638,36.97071075,-120.0588531
15573,Oxnard,EE. UU.,Shay,Brady,Consumer,CA,8874 Harvest Hills Grove,93033,34.15459442,-119.1787262
15518,Saint Charles,EE. UU.,Octavia,Gallegos,Consumer,MO,7613 Amber Willow Manor,63301,38.77838135,-90.50777435
15299,Crown Point,EE. UU.,Heather,Fletcher,Consumer,IN,1952 Pleasant Branch Alley,46307,41.43119431,-87.35298157
18731,Hollywood,EE. UU.,Hiroko,Gutierrez,Consumer,FL,5406 Round Bear Parkway,33021,26.01161957,-80.17346954
15316,San Antonio,EE. UU.,Yen,Bray,Consumer,TX,1185 Rustic River Thicket,78240,29.46352959,-98.52718353
15387,El Monte,EE. UU.,Amelia,Moody,Consumer,CA,6724 High Chase,91732,34.07189179,-118.0138855
15349,Las Cruces,EE. UU.,Rana,Hess,Consumer,NM,8161 Crystal Towers,88005,32.31484985,-106.7903061
15511,Algonquin,EE. UU.,Tatiana,Abbott,Consumer,IL,3362 Cozy Rise Parkway,60102,42.17562866,-88.34886932
15295,Carrollton,EE. UU.,Sage,Wiggins,Consumer,TX,6080 Old Bay,75006,32.96593094,-96.84902191
15438,Rego Park,EE. UU.,Donna,Stone,Consumer,NY,7353 Round Spring Chase,11374,40.73192978,-73.8688736
15510,Montebello,EE. UU.,Kameko,Delacruz,Consumer,CA,3880 Rustic Port,90640,34.00405884,-118.1138687
15381,Tucson,EE. UU.,Nayda,Keller,Consumer,AZ,6030 Emerald Key,85713,32.19657517,-111.0930252
15524,Milwaukee,EE. UU.,Tatyana,Rodriguez,Consumer,WI,3261 Green Circle,53209,43.11875916,-87.95081329
18704,El Cajon,EE. UU.,Alexis,Kinney,Consumer,CA,8033 Heather Fox Ridge,92020,32.79130173,-116.9535141
15362,Levittown,EE. UU.,Vivien,Church,Consumer,NY,182 Hazy Village,11756,40.72494888,-73.52056122
15344,Beloit,EE. UU.,Angelica,Robinson,Consumer,WI,2734 Hazy Butterfly Circle,53511,42.50544357,-89.04527283
18685,Mount Prospect,EE. UU.,Hedwig,Martin,Consumer,IL,2036 High Creek Nook,60056,42.04998016,-87.96906281
15487,Sugar Land,EE. UU.,Nadine,Tran,Consumer,TX,9552 Golden Hill,77478,29.62356949,-95.60272217
163,Rio Rancho,EE. UU.,Austin,Diaz,Consumer,NM,6843 Dusty Log Edge,87124,35.2122879,-106.6566849
6743,Dallas,EE. UU.,Doris,West,Consumer,TX,2039 Red View Link,75227,32.77589798,-96.68588257
10924,Visalia,EE. UU.,Steven,Smith,Consumer,CA,3189 Grand Concession,93277,36.30268478,-119.313858
6614,Carmichael,EE. UU.,Janet,Glover,Consumer,CA,7597 Crystal Branch Private,95608,38.61355591,-121.3431702
12230,Annandale,EE. UU.,Mary,Smith,Consumer,VA,3983 Golden By-pass,22003,38.83775711,-77.19849396
4345,Granada Hills,EE. UU.,Mary,Marshall,Consumer,CA,4436 Tawny Private,91344,34.07363892,-117.7083511
12343,Miami,EE. UU.,Timothy,Smith,Consumer,FL,9124 Sunny Pike,33186,25.85881805,-80.19738007
17558,Mount Pleasant,EE. UU.,Blanca,Ramos,Consumer,MI,3901 Iron Parade,48858,43.61513138,-84.60793304
17587,Detroit,EE. UU.,Darryl,Fields,Consumer,MI,8547 Misty Carrefour,48228,42.3622818,-83.22160339
17549,Hamtramck,EE. UU.,Sopoline,Fernandez,Consumer,MI,382 Rocky Pond By-pass,48212,42.39984894,-83.05892944
17547,Cumberland,EE. UU.,Maisie,Vargas,Consumer,MD,5202 Emerald Island Plaza,21502,39.65353012,-78.76384735
17600,Bronx,EE. UU.,Deborah,Buchanan,Consumer,NY,5723 Stony Valley,10457,40.84913254,-73.89886475
20315,Chicago,EE. UU.,Alyssa,Strickland,Consumer,IL,3329 Green Butterfly Pines,60638,41.55623627,-88.31947327
18893,Nashville,EE. UU.,Kimberly,Kirby,Consumer,TN,975 Honey Loop,37211,36.08510971,-86.70950317
19990,Carlsbad,EE. UU.,Leilani,Parsons,Consumer,CA,8237 Cozy Hickory Line,92009,33.0895195,-117.2552032
20350,Chandler,EE. UU.,Olga,Reed,Consumer,AZ,5512 Misty Plaza,85225,33.30550385,-111.9373779
19001,Jonesboro,EE. UU.,Brenna,Pierce,Consumer,AR,3549 Middle Gate Towers,72401,35.85791779,-90.65527344
20043,Henderson,EE. UU.,Leila,Rose,Consumer,NV,8626 Silent Boulevard,89014,36.06906128,-115.0822067
18592,Annandale,EE. UU.,Gloria,Jackson,Consumer,VA,1023 Rocky Hollow,22003,38.82551575,-77.21334839
19000,Washington,EE. UU.,Serina,Hobbs,Consumer,DC,3847 Blue Place,20011,38.88613129,-77.10688782
15265,Costa Mesa,EE. UU.,Jaime,Hill,Consumer,CA,7119 Umber View Mountain,92626,33.67670822,-117.9219055
17817,Chicago,EE. UU.,Jaime,Ballard,Consumer,IL,4055 Fallen Log Village,60630,41.95358658,-87.72894287
17242,Des Plaines,EE. UU.,Alma,Wolfe,Consumer,IL,786 Heather River Swale,60016,42.05426025,-87.90460968
15247,Tinley Park,EE. UU.,Cailin,Harmon,Consumer,IL,9318 Clear Swale,60477,41.58910751,-87.84508514
